text,label
No financial detail be disclose .,1
No financial detail be provide .,1
No financial detail be report .,1
No more waste-burning facilities should be build .,1
"No price be give for the transaction , which merge two London company that have work together on a number of project include delivery of timetables for Britain 's National Express East Coast rail network .",1
No price detail be disclose .,1
"Nokia say it still expect to sell 150 more million Symbian devices in years to come , give an indication of how it expect the Phone 7 handoff to work .",1
Nordea Bank Estonia be part of the largest financial group in the Nordic countries .,1
"Of the company 's net sales , 38 % be acquire in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",1
Officials do not disclose the contract value .,1
"On Dec. 1 , Grimaldi acquire 1.5 million share and a 50.1-percent stake in Finnlines .",1
"Only L+ñnnen Tehtaat show a loss , but it have only recently start streamline measure .",1
Operating cash flow after investments total EUR 61.3 mn compare to EUR 75.3 mn in the correspond period in 2007 .,0
Oriola-KD expect its invoice in 2008 to be higher than the comparable invoice of 2007 .,2
Otherwise the situation be under control .,1
"Our customers come from the follow countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",1
"Our customers come from the follow countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",1
"Our in-depth expertise extend to the field of energy , industry , urban & mobility and water & environment .",1
"Particular attention be be pay to energy efficiency in the construction of the build , as it be design to meet the requirements of energy class B , and LEED certification will be apply for .",1
"Paychex have more than 100 offices serve approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",1
Payment of share shall be effect on subscription .,1
"PCS Digital Guatemala have be use Tecnomen 's prepay system in Telgua fix network as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .",1
"Poyry be a global consult and engineer firm focus on the energy , forest industry and infrastructure & environment sectors .",1
Poyry be a global expert in consult and engineer .,1
"POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel . +358 10 33 21307 Poyry be a global expert in consult and engineer .",1
Price talk be in the Euribor plus 2 bps area and the sole lead be Citigroup .,1
"Product deliveries will not be interrupt , the refiner say , give no financial detail .",1
Production be schedule to start by the end of April 2007 .,1
Protalix have $ 42 million in cash and no sales .,1
Public service will also be available .,1
"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",1
Ramirent Finland be the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,1
Raute be list on the Nordic exchange in Helsinki .,1
Registration be require .,1
Related link : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This be the shorter of two versions of this press release .,1
"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel . +358 20 529 2004 , +358 400 817198 e-mail eila .",1
Runway Visual Range be a calculate assessment of the distance that a pilot can see down a runway .,1
"Salcomp 's charger manufacture plant in India be locate in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",1
Saunalahti be a part of the Elisa group .,1
"say Brian Burton , Head of IT Security , Vodafone UK .",1
"Seller be the Finnish Elcoteq Group , the largest European electronics manufacture service company .",1
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now hold a total of 486.969 share include the share repurchase on 16.12.2010 .,1
"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sinter plant to Bhushan Steel .",1
Sponda Plc 's Annual General Meeting decide on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,1
"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",1
"SSH Communications Security Corporation be headquarter in Helsinki , Finland .",1
"SSH Communications Security Corporation be headquarter in Helsinki , Finland .",1
SSH Establishes New Global Sales and Marketing Group to be lead by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions,1
Status : Agreed,1
"Steek , which be set up in 2002 , be base in Bordeaux , southwestern France .",1
"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press release in 2006 be available on the company 's website at the address www.stockmann.com .",1
"Stora Enso , a global paper , package and wood products company , and Neste Oil , a Finnish company engage in the refine and market of oil , have inaugurate the demonstration plant at Varkaus , Finland for biomass to liquids production utilize forestry residues .",1
STUK today be a full service house expert in radiation and nuclear safety issue .,1
"Sullivan say some of the board `` really involve a lot of work , and people should get pay for their time . ``",1
Suomen Paikallissanomat Oy be part of Alma Media Group and it currently publish 15 local newspapers across Finland .,1
Talvivaara be list on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and be include in the FTSE 250 Index .,1
"Tecnotree 's convergent charge solution include functionality for prepay and post-paid bill , charge and rat of voice call , video call and raw data traffic for both mobile and fix network .",1
"Telecom have a foreign investment limit of 74 % , but it appear that mobile VAS do not , which mean that Tecnomen can pick up as much as 96.6 % .",1
Teleste BK Optiflex amplifier products will be use in ongoing capacity upgrade of KDG 's network to bi-directionality .,1
Teleste have some 30 offices worldwide and be list on the Nordic Exchange in Helsinki .,1
Teleste be set up in 1954 and be divide into Broadband Cable Networks and Video Networks business areas .,1
"The 2500-passenger ferry will have dimension of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",1
"The acquisition do not have to be from the freeze foods or fish sector , as long as it have synergies with L+ñnnen Tehtaat 's other businesses .",1
The acquisition price be not disclose .,1
The aforementioned shareholders have inform that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elect to the Board of Directors .,1
"The aim of the CEO 's Q & A sessions be to give further clarity on information , which have be make public already earlier .",1
The Board of Directors be authorize to decide on other term of the share issue .,1
The bridge will be 1.2 km long and be locate between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,1
"The build , with about 40 condominiums each , will be build in 4 or 5 stag .",1
"The business area have operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .",1
"The buyer be real estate owner Propertos Oy , but the company have agree not to disclose financial detail of the deal .",1
The capital structure of Solidium may be complement by other financial instrument in the future .,1
The category be mark by maturity and the recession .,1
The chain be to unite 45-50 centre by the end of 2008 .,1
The company have some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group be list on the Nordic Exchange in Helsinki .,1
