,text,label
605,"S.Lankan president says govt can no longer ignore Tamil rebel &lt;b&gt;...&lt;/b&gt; Sri Lankan President Chandrika Kumaratunga has said that the government can no longer ignore the spate of killings by the Tamil Tiger rebels, a presidential statement available here on Thursday.",0
606,"Burma military chief set for official trip to India Burma #39;s military leader, General Than Shwe, is due to make a five-day state visit to India at the weekend, focused on trade and the issue of Indian rebels operating out of Burma.",0
607,"Putin Moves to Strengthen Kremlin's Power MOSCOW - Responding to a spate of deadly terror attacks, President Vladimir Putin announced a series of anti-terror initiatives Monday that would strengthen the Kremlin's grip on every layer of Russian political life.    Putin told Cabinet members and security officials convened in special session that the future of Russia was at stake, and called for creation of a powerful anti-terror agency...",0
608,"PM lied over children: poll A majority of Australians believe John Howard has  quot;generally been dishonest quot; in his statements about the children overboard incident, an AgePoll has found.",0
609,"Latest kidnapping angers many Iraqis Kidnapped aid worker Margaret Hassan pleaded for her life in a tearful videotape Friday, saying she feared facing the same fate as British hostage Kenneth ",0
610,"Explosions at Protest Rally in Bangladesh Kill 9 Several explosions ripped through a Bangladeshi opposition party rally here on Saturday, killing at least 9 people and wounding as ",0
611,Singapore #39;s speech ran counter to basic rights The nation has always been independent from China. Not for a single day has it been ruled by China. Twenty-three million Taiwanese -- 7.7 times the number of ,0
612,"After all, have we become Russias strategic partner? TDN- Russian Federation President Vladimir Putin was in Ankara on Monday for a state visit unmatched in the history of relations between the Turkish and Russian nations.",0
613,"Hope for fingerprinting by 2006 In a bid to improve security, ministers from five European countries said Monday they hoped to start digital fingerprinting for passports in 2006, but they split over ",0
614,"Husband of Bhutto is granted bail ISLAMABAD, Pakistan The Supreme Court granted bail on Monday to the jailed husband of former Prime Minister Benazir Bhutto, a defense lawyer and a government spokesman said.",0
615,"Let history guide our future, Queen tells Germany The Queen urged Germany and Britain to  quot;learn from history, not be obsessed by it quot; in a speech in Berlin yesterday stressing that both countries should  quot;look beyond simplistic stereotypes quot;.",0
616,"Jordan #39;s king leaves for France and Italy Jordan #39;s King Abdullah II left here Monday on a two-day working visit to France and Italy, Jordanian TV reported. The king will hold talks with French President Jacques Chirac ",0
617,"Space Station Astronauts Told to Eat Less as Food Runs Low The two astronauts aboard the International Space Station have been asked to curb their calories because of a food shortage, NASA officials said Thursday.",0
618,Howard wins fourth term in Australian election Opposition Labor Party leader Mark Latham has conceded defeat in Australia #39;s general elections and congratulated Prime Minister John Howard for winning a fourth consecutive term in office.,0
619,"4 killed, 54 wounded in three separate attacks in India's restive Assam state (Canadian Press) Canadian Press - GAUHATI, India (AP) - Residents of northeastern India were bracing for more violence Friday, a day after bombs ripped through two buses and a grenade was hurled into a crowded market in attacks that killed four people and wounded 54.",0
620,"Car Explodes in Northern Gaza Town (AP) AP - A car exploded near a Palestinian industrial zone in the town of Beit Hanoun in the northern Gaza Strip on Saturday, witnesses said.",0
621,"Body count grows in besieged Gaza camp JABALIYA, Gaza StripThe harvest of death in this most dispossessed of refugee camps continued yesterday as the Israeli army finished its first week in a grim, open-ended manhunt for Palestinian militants, killing 10 people and wounding at least nine.",0
622,Israeli soldiers  quot;killed in Gaza blast quot; Jazeera said eight soldiers were wounded on Sunday and a ninth was missing in addition to the four dead. Israeli sources said there were.,0
623,"Asia ; Indonesian quake kills at least 13, many injured Asia News, JAKARTA - The death toll from a powerful earthquake that rocked the easternmost Indonesian province of Papua rose to 13, with officials fearing more bodies would be uncovered as many victims were reportedly trapped under house debris, officials ",0
624,"Top UK Court Rejects Anti-Terror Detention Policy  LONDON (Reuters) - Britain's highest court ruled on  Thursday against the detention of foreign terrorism suspects  without trial, in a major judgment on how far human rights can  be restricted in the ""war on terror.""",0
625,Russia Accuses Georgia of Violating Cease-Fire Government forces battled separatists for strategic areas near South Ossetia #39;s main city as Georgia sought the upper hand in some of the worst fighting in the breakaway region since a war more than a decade ago. ,0
626,"Thousands Rally for Mexico Presidential Favorite  MEXICO CITY (Reuters) - Some 160,000 Mexicans marched on  Sunday to support the presidential hopes of the capital's  leftist mayor who faces government-backed legal challenges that  could knock him out of the 2006 race.",0
627,"U.S. Rules Out Iraq Women Prisoner Release BAGHDAD, Iraq - Authorities insisted they won't give in to militants' demands to free female Iraqi prisoners despite the plea of a tearful British hostage begging Britain to save his life in a video released by his captors.    The captive, Kenneth Bigley, appealed to British Prime Minister Tony Blair to intervene...",0
628,"Dubai wall collapse kills four  At least four workers die as a site under construction at Dubai airport collapses, trapping workers.",0
629,"'Israeli raid kills two in Gaza' An Israeli aircraft fires a missile at a vehicle in the Gaza Strip, killing two people, Palestinian officials say.",0
630,"Bush plays on isolationist sentiment in tight White House race with Kerry (AFP) AFP - To assure his reelection on November 2, President George W. Bush appears unhesitant about playing the isolationist card, belittling Democratic challenger John Kerry's commitment to greater cooperation with US allies.",0
631,Sharon to fight back for Gaza pullout plan after being forced into &lt;b&gt;...&lt;/b&gt; Israeli Prime Minister Ariel Sharon #39;s bumpy road of his disengagement plan has restarted with a somewhat surprise defeat in the opening of the Knesset #39;s winter session.,0
632,"Karzai maintains clear majority HAMID Karzai maintained his clear majority in the Afghan presidential elections as the vote count passed 75 per cent today, according to the official poll website.",0
633,Former world leaders urge Western pressure on Putin over state of &lt;b&gt;...&lt;/b&gt; WASHINGTON : Dozens of political figures including former heads of state and government have signed a letter calling on the West to toughen its stand on the state of democracy in Russia.,0
634,"TOP UK MINISTER GOES... NUTS OVER HER BORN blind, Mr David Blunkett had to work harder than most to become Home Secretary, which makes him one of the most powerful men in Britain.",0
635,"Blessings for Cambodia's King Norodom Sihamoni as coronation nears (AFP) AFP - Cambodia's new monarch King Norodom Sihamoni received blessings from top Buddhist monks and his parents ahead of his formal coronation ceremony, as Phnom Penh slipped into celebratory mode.",0
636,"Kenyan  Wins Nobel Peace Prize Wangari Maathai, the Kenyan firebrand who mobilized the women of Africa in a powerful crusade against deforestation called the ""Green Belt Movement,"" will receive the Nobel Peace Prize for 2004.",0
637,"For Some Beslan Families, Hope Itself Dies Agonizingly By the families' own count, there are 122 victims of the school siege in Beslan, Russia, not yet identified or found.",0
638,"More than 600 dead in Haiti Corpses and weeping relatives filled morgues in Haiti after Tropical Storm Jeanne left more than 600 people dead, another tragedy for the Caribbean country in a year marked by revolts, military interventions and deadly floods.",0
